experiment,game_index,seed,label_a,label_b,p1_ai,p2_ai,p1_label,p2_label,winner_player,winner_ai,winner_label,first_attacker,trump_suit,rounds,p1_wounds,p2_wounds,tie_breaker,final_reason,hero_usage,drafted_heroes_p1,drafted_heroes_p2
Random_vs_Strategic,319,12818,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Rohan,18,1,2,False,normal,"{'balrog': 1, 'boromir': 1, 'legolas': 1, 'nazgul': 1, 'gandalf': 1, 'sauron': 1, 'galadriel': 1}","['sauron', 'gandalf', 'legolas', 'balrog']","['galadriel', 'boromir', 'nazgul', 'frodo']"
Random_vs_Strategic,320,12819,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Mordor,25,5,3,False,normal,"{'wormtongue': 1, 'boromir': 1, 'gandalf': 1, 'gollum': 1, 'frodo': 1, 'nazgul': 1, 'balrog': 1}","['boromir', 'gandalf', 'balrog', 'wormtongue']","['gollum', 'frodo', 'aragorn', 'nazgul']"
Random_vs_Strategic,321,12820,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,18,4,1,False,normal,"{'balrog': 1, 'gollum': 1, 'sauron': 1, 'nazgul': 1, 'saruman': 1, 'wormtongue': 1}","['saruman', 'balrog', 'gollum', 'wormtongue']","['galadriel', 'sauron', 'nazgul', 'frodo']"
Random_vs_Strategic,322,12821,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Shire,16,0,6,False,normal,"{'gollum': 1, 'wormtongue': 1, 'aragorn': 1, 'saruman': 1, 'nazgul': 1, 'balrog': 1}","['galadriel', 'balrog', 'saruman', 'frodo', 'gollum']","['aragorn', 'wormtongue', 'nazgul']"
Random_vs_Strategic,323,12822,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,17,6,0,False,normal,"{'frodo': 1, 'gollum': 1, 'nazgul': 1, 'sauron': 1, 'saruman': 1, 'boromir': 1, 'balrog': 1}","['boromir', 'gollum', 'frodo', 'nazgul']","['gandalf', 'balrog', 'sauron', 'saruman']"
Random_vs_Strategic,324,12823,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Gondor,17,2,2,False,normal,"{'gandalf': 1, 'boromir': 1, 'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1}","['galadriel', 'boromir', 'gandalf', 'sauron', 'wormtongue', 'frodo', 'aragorn']",['gollum']
Random_vs_Strategic,325,12824,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Mordor,20,5,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'balrog': 1, 'frodo': 1, 'gandalf': 1, 'legolas': 1}","['frodo', 'legolas', 'sauron']","['boromir', 'gandalf', 'balrog', 'saruman', 'wormtongue']"
Random_vs_Strategic,326,12825,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Gondor,16,0,1,False,normal,"{'legolas': 1, 'aragorn': 1, 'gollum': 1, 'wormtongue': 1, 'saruman': 1, 'frodo': 1, 'boromir': 1}","['galadriel', 'boromir', 'aragorn', 'legolas']","['frodo', 'wormtongue', 'saruman', 'gollum']"
Random_vs_Strategic,327,12826,Random,Strategic,Random,Strategic,Random,Strategic,P1,Random,Random,P2,Shire,18,1,4,False,normal,"{'sauron': 1, 'nazgul': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1, 'saruman': 1, 'galadriel': 1}","['saruman', 'wormtongue']","['galadriel', 'boromir', 'gandalf', 'sauron', 'nazgul', 'gollum']"
Random_vs_Strategic,328,12827,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Rohan,16,0,1,False,normal,"{'nazgul': 1, 'saruman': 1, 'legolas': 1, 'aragorn': 1, 'gollum': 1}","['galadriel', 'balrog', 'saruman', 'frodo', 'aragorn', 'legolas']","['nazgul', 'gollum']"
Random_vs_Strategic,329,12828,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,14,3,1,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'gandalf': 1, 'gollum': 1, 'balrog': 1, 'sauron': 1}","['sauron', 'gollum', 'balrog']","['galadriel', 'gandalf', 'wormtongue', 'frodo', 'aragorn']"
Random_vs_Strategic,330,12829,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Shire,15,0,5,False,normal,"{'legolas': 1, 'gollum': 1, 'nazgul': 1, 'gandalf': 1, 'saruman': 1, 'boromir': 1}","['galadriel', 'boromir', 'gandalf', 'frodo', 'legolas', 'gollum']","['saruman', 'nazgul']"
Random_vs_Strategic,331,12830,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,17,4,1,False,normal,"{'sauron': 1, 'legolas': 1, 'saruman': 1, 'balrog': 1, 'aragorn': 1, 'gandalf': 1}","['balrog', 'saruman', 'aragorn']","['galadriel', 'gandalf', 'sauron', 'frodo', 'legolas']"
Random_vs_Strategic,332,12831,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Shire,21,0,4,False,normal,"{'nazgul': 1, 'boromir': 1, 'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'gollum': 1, 'frodo': 1, 'balrog': 1}","['boromir', 'balrog', 'saruman', 'wormtongue', 'legolas', 'gollum']","['nazgul', 'frodo']"
Random_vs_Strategic,333,12832,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,10,6,0,False,normal,"{'boromir': 1, 'wormtongue': 1, 'gollum': 1, 'saruman': 1, 'nazgul': 1, 'aragorn': 1}","['gollum', 'wormtongue', 'legolas']","['boromir', 'saruman', 'nazgul', 'frodo', 'aragorn']"
Random_vs_Strategic,334,12833,Random,Strategic,Strategic,Random,Strategic,Random,P2,Random,Random,P2,Mordor,19,1,0,False,normal,"{'saruman': 1, 'nazgul': 1, 'boromir': 1, 'legolas': 1, 'gollum': 1}","['gandalf', 'saruman', 'nazgul', 'frodo']","['boromir', 'gollum', 'legolas', 'aragorn']"
Random_vs_Strategic,335,12834,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Rohan,10,6,0,False,normal,"{'sauron': 1, 'saruman': 1, 'wormtongue': 1, 'balrog': 1}","['gollum', 'frodo', 'aragorn', 'legolas']","['balrog', 'sauron', 'saruman', 'wormtongue']"
Random_vs_Strategic,336,12835,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,19,0,2,False,normal,"{'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'sauron': 1, 'gollum': 1, 'nazgul': 1, 'gandalf': 1}","['gandalf', 'saruman', 'wormtongue', 'frodo', 'legolas']","['sauron', 'nazgul', 'gollum']"
Random_vs_Strategic,337,12836,Random,Strategic,Random,Strategic,Random,Strategic,P1,Random,Random,P2,Gondor,22,1,2,False,normal,"{'sauron': 1, 'wormtongue': 1, 'nazgul': 1, 'gandalf': 1, 'aragorn': 1, 'frodo': 1, 'gollum': 1, 'saruman': 1}","['saruman', 'gandalf', 'gollum', 'frodo']","['sauron', 'nazgul', 'wormtongue', 'aragorn']"
Random_vs_Strategic,338,12837,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Mordor,16,0,2,False,normal,"{'sauron': 1, 'wormtongue': 1, 'gollum': 1, 'nazgul': 1, 'boromir': 1, 'frodo': 1, 'gandalf': 1}","['boromir', 'balrog', 'sauron', 'wormtongue', 'gollum']","['gandalf', 'nazgul', 'frodo']"
Random_vs_Strategic,339,12838,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,15,3,0,False,normal,"{'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'balrog': 1, 'saruman': 1, 'gandalf': 1}","['balrog', 'saruman']","['galadriel', 'boromir', 'gandalf', 'nazgul', 'aragorn', 'gollum']"
Random_vs_Strategic,340,12839,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Gondor,21,0,6,False,normal,"{'sauron': 1, 'wormtongue': 1, 'gollum': 1, 'frodo': 1, 'nazgul': 1, 'aragorn': 1, 'balrog': 1}","['gandalf', 'balrog', 'sauron', 'wormtongue']","['nazgul', 'aragorn', 'frodo', 'gollum']"
Random_vs_Strategic,341,12840,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,11,6,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'legolas': 1, 'aragorn': 1, 'gollum': 1}",['gollum'],"['galadriel', 'gandalf', 'sauron', 'nazgul', 'frodo', 'aragorn', 'legolas']"
Random_vs_Strategic,342,12841,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Mordor,18,0,5,False,normal,"{'gandalf': 1, 'wormtongue': 1, 'gollum': 1, 'nazgul': 1, 'saruman': 1, 'aragorn': 1}","['galadriel', 'boromir', 'gandalf', 'nazgul']","['aragorn', 'wormtongue', 'saruman', 'gollum']"
Random_vs_Strategic,343,12842,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,21,2,0,False,normal,"{'saruman': 1, 'frodo': 1, 'gandalf': 1, 'wormtongue': 1, 'nazgul': 1, 'boromir': 1, 'aragorn': 1}","['frodo', 'nazgul', 'aragorn', 'wormtongue']","['galadriel', 'boromir', 'gandalf', 'saruman']"
Random_vs_Strategic,344,12843,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Mordor,12,0,6,False,normal,"{'aragorn': 1, 'wormtongue': 1, 'saruman': 1, 'nazgul': 1, 'legolas': 1, 'gollum': 1}","['galadriel', 'saruman', 'nazgul', 'legolas', 'gollum']","['sauron', 'wormtongue', 'aragorn']"
Random_vs_Strategic,345,12844,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,20,3,2,False,normal,"{'nazgul': 1, 'gandalf': 1, 'saruman': 1, 'boromir': 1, 'gollum': 1, 'aragorn': 1, 'balrog': 1}","['gollum', 'galadriel', 'saruman', 'aragorn']","['boromir', 'gandalf', 'balrog', 'nazgul']"
Random_vs_Strategic,346,12845,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Mordor,20,0,6,False,normal,"{'saruman': 1, 'nazgul': 1, 'aragorn': 1, 'legolas': 1, 'frodo': 1, 'gandalf': 1, 'balrog': 1}","['gandalf', 'saruman', 'nazgul', 'aragorn']","['boromir', 'balrog', 'frodo', 'legolas']"
Random_vs_Strategic,347,12846,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Mordor,20,3,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'boromir': 1, 'aragorn': 1, 'nazgul': 1, 'gandalf': 1, 'sauron': 1, 'balrog': 1}","['aragorn', 'nazgul', 'sauron']","['boromir', 'gandalf', 'balrog', 'saruman', 'wormtongue']"
Random_vs_Strategic,348,12847,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Gondor,20,0,2,False,normal,"{'gollum': 1, 'sauron': 1, 'saruman': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'boromir', 'sauron', 'saruman', 'frodo']","['legolas', 'gollum', 'aragorn']"
Random_vs_Strategic,349,12848,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,13,6,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'frodo': 1, 'boromir': 1, 'balrog': 1}","['gollum', 'frodo', 'saruman']","['galadriel', 'boromir', 'balrog', 'sauron', 'nazgul']"
Random_vs_Strategic,350,12849,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Mordor,21,0,6,False,normal,"{'sauron': 1, 'saruman': 1, 'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'gollum': 1, 'aragorn': 1}","['galadriel', 'sauron', 'saruman', 'nazgul', 'wormtongue']","['legolas', 'gollum', 'aragorn']"
Random_vs_Strategic,351,12850,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Rohan,16,6,0,False,normal,"{'sauron': 1, 'saruman': 1, 'nazgul': 1, 'legolas': 1, 'aragorn': 1, 'balrog': 1, 'frodo': 1}","['frodo', 'aragorn', 'legolas']","['galadriel', 'balrog', 'sauron', 'saruman', 'nazgul']"
Random_vs_Strategic,352,12851,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,20,1,5,False,normal,"{'sauron': 1, 'wormtongue': 1, 'gollum': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1, 'galadriel': 1}","['boromir', 'sauron', 'wormtongue', 'frodo', 'gollum']","['galadriel', 'balrog', 'legolas']"
Random_vs_Strategic,353,12852,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Mordor,22,5,0,False,normal,"{'sauron': 1, 'saruman': 1, 'gollum': 1, 'frodo': 1, 'gandalf': 1, 'nazgul': 1, 'balrog': 1}","['frodo', 'nazgul']","['galadriel', 'gandalf', 'balrog', 'sauron', 'saruman', 'gollum']"
Random_vs_Strategic,354,12853,Random,Strategic,Strategic,Random,Strategic,Random,P2,Random,Random,P1,Shire,19,2,4,False,normal,"{'wormtongue': 1, 'legolas': 1, 'aragorn': 1, 'balrog': 1, 'sauron': 1, 'gollum': 1}","['balrog', 'wormtongue', 'frodo']","['gollum', 'legolas', 'saruman', 'sauron', 'aragorn']"
Random_vs_Strategic,355,12854,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,11,6,1,False,normal,"{'sauron': 1, 'saruman': 1, 'wormtongue': 1}","['nazgul', 'sauron', 'aragorn', 'frodo']","['galadriel', 'saruman', 'wormtongue', 'gollum']"
Random_vs_Strategic,356,12855,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Rohan,22,3,2,False,normal,"{'gandalf': 1, 'boromir': 1, 'sauron': 1, 'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'gollum': 1}","['boromir', 'gandalf', 'sauron', 'nazgul', 'wormtongue', 'legolas']","['aragorn', 'gollum']"
Random_vs_Strategic,357,12856,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Rohan,20,6,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'legolas': 1, 'frodo': 1, 'sauron': 1}","['frodo', 'legolas', 'sauron', 'gollum']","['galadriel', 'saruman', 'wormtongue', 'aragorn']"
Random_vs_Strategic,358,12857,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Gondor,13,0,6,False,normal,"{'nazgul': 1, 'gollum': 1, 'wormtongue': 1, 'aragorn': 1, 'gandalf': 1}","['galadriel', 'boromir', 'gandalf', 'nazgul']","['wormtongue', 'gollum', 'legolas', 'aragorn']"
Random_vs_Strategic,359,12858,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,15,2,1,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'gollum': 1, 'boromir': 1, 'galadriel': 1}","['galadriel', 'gollum']","['boromir', 'gandalf', 'balrog', 'sauron', 'wormtongue', 'legolas']"
Random_vs_Strategic,360,12859,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,8,0,6,False,normal,"{'saruman': 1, 'wormtongue': 1}","['galadriel', 'saruman', 'wormtongue', 'aragorn']","['balrog', 'legolas', 'sauron', 'gollum']"
Random_vs_Strategic,361,12860,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Mordor,24,4,0,False,normal,"{'sauron': 1, 'saruman': 1, 'aragorn': 1, 'balrog': 1, 'wormtongue': 1, 'frodo': 1, 'nazgul': 1}","['frodo', 'nazgul', 'wormtongue']","['boromir', 'balrog', 'sauron', 'saruman', 'aragorn']"
Random_vs_Strategic,362,12861,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Mordor,18,2,2,False,normal,"{'nazgul': 1, 'wormtongue': 1, 'sauron': 1, 'saruman': 1, 'boromir': 1, 'legolas': 1}","['balrog', 'sauron', 'saruman', 'frodo', 'legolas']","['boromir', 'wormtongue', 'nazgul']"
Random_vs_Strategic,363,12862,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,14,0,0,False,normal,"{'sauron': 1, 'aragorn': 1, 'wormtongue': 1}","['wormtongue', 'gollum']","['galadriel', 'boromir', 'balrog', 'sauron', 'frodo', 'aragorn']"
Random_vs_Strategic,364,12863,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,21,1,2,False,normal,"{'nazgul': 1, 'legolas': 1, 'gandalf': 1, 'aragorn': 1, 'gollum': 1, 'frodo': 1, 'saruman': 1, 'galadriel': 1}","['galadriel', 'gandalf', 'nazgul', 'legolas']","['aragorn', 'frodo', 'saruman', 'gollum']"
Random_vs_Strategic,365,12864,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Shire,11,6,0,False,normal,"{'gollum': 1, 'saruman': 1, 'wormtongue': 1, 'legolas': 1}","['aragorn', 'nazgul', 'frodo', 'gollum']","['boromir', 'saruman', 'wormtongue', 'legolas']"
Random_vs_Strategic,366,12865,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Shire,18,0,4,False,normal,"{'gollum': 1, 'legolas': 1, 'saruman': 1, 'nazgul': 1, 'aragorn': 1, 'gandalf': 1}","['boromir', 'gandalf', 'saruman', 'nazgul', 'frodo', 'aragorn']","['gollum', 'legolas']"
Random_vs_Strategic,367,12866,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Rohan,15,6,0,False,normal,"{'boromir': 1, 'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'frodo': 1, 'wormtongue': 1, 'gollum': 1}","['wormtongue', 'frodo', 'gollum']","['galadriel', 'boromir', 'sauron', 'nazgul', 'aragorn']"
Random_vs_Strategic,368,12867,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,15,0,2,False,normal,"{'sauron': 1, 'legolas': 1, 'frodo': 1, 'boromir': 1, 'aragorn': 1, 'gandalf': 1}","['boromir', 'gandalf', 'balrog', 'sauron', 'legolas']","['nazgul', 'frodo', 'aragorn']"
Random_vs_Strategic,369,12868,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,17,2,0,False,normal,"{'legolas': 1, 'sauron': 1, 'saruman': 1, 'gandalf': 1, 'aragorn': 1}","['sauron', 'aragorn', 'saruman']","['galadriel', 'boromir', 'gandalf', 'balrog', 'legolas']"
Random_vs_Strategic,370,12869,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Gondor,20,1,5,False,normal,"{'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'balrog': 1, 'legolas': 1, 'saruman': 1}","['gandalf', 'sauron', 'wormtongue', 'aragorn', 'gollum']","['balrog', 'saruman', 'legolas']"
Random_vs_Strategic,371,12870,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Mordor,17,6,0,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'aragorn': 1, 'frodo': 1, 'balrog': 1}","['saruman', 'frodo']","['galadriel', 'gandalf', 'balrog', 'nazgul', 'wormtongue', 'aragorn']"
Random_vs_Strategic,372,12871,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,22,1,4,False,normal,"{'sauron': 1, 'saruman': 1, 'legolas': 1, 'frodo': 1, 'nazgul': 1, 'boromir': 1, 'gandalf': 1}","['galadriel', 'gandalf', 'sauron', 'saruman']","['nazgul', 'boromir', 'legolas', 'frodo']"
Random_vs_Strategic,373,12872,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Mordor,22,2,4,False,normal,"{'saruman': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1, 'sauron': 1, 'wormtongue': 1, 'nazgul': 1, 'aragorn': 1}","['aragorn', 'gollum', 'saruman']","['boromir', 'gandalf', 'sauron', 'nazgul', 'wormtongue']"
Random_vs_Strategic,374,12873,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Mordor,18,0,4,False,normal,"{'sauron': 1, 'legolas': 1, 'nazgul': 1, 'boromir': 1, 'balrog': 1, 'aragorn': 1}","['galadriel', 'boromir', 'balrog', 'sauron', 'legolas']","['nazgul', 'aragorn', 'saruman']"
Random_vs_Strategic,375,12874,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Rohan,18,3,0,False,normal,"{'wormtongue': 1, 'boromir': 1, 'frodo': 1, 'aragorn': 1, 'nazgul': 1, 'balrog': 1}","['frodo', 'saruman', 'gollum', 'nazgul', 'aragorn']","['boromir', 'balrog', 'wormtongue']"
Random_vs_Strategic,376,12875,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,18,0,6,False,normal,"{'saruman': 1, 'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'gollum': 1, 'balrog': 1}","['galadriel', 'boromir', 'balrog', 'saruman', 'nazgul', 'wormtongue']","['gollum', 'legolas']"
Random_vs_Strategic,377,12876,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,12,6,0,False,normal,"{'nazgul': 1, 'legolas': 1, 'gandalf': 1}","['balrog', 'gollum']","['galadriel', 'boromir', 'gandalf', 'nazgul', 'frodo', 'legolas']"
Random_vs_Strategic,378,12877,Random,Strategic,Strategic,Random,Strategic,Random,P2,Random,Random,P2,Mordor,20,3,3,False,normal,"{'boromir': 1, 'wormtongue': 1, 'gandalf': 1, 'frodo': 1, 'legolas': 1}","['galadriel', 'boromir', 'wormtongue']","['saruman', 'frodo', 'legolas', 'nazgul', 'gandalf']"
Random_vs_Strategic,379,12878,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,16,6,0,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'balrog': 1, 'nazgul': 1, 'legolas': 1}","['legolas', 'frodo', 'nazgul', 'gollum']","['boromir', 'balrog', 'wormtongue', 'aragorn']"
Random_vs_Strategic,380,12879,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Gondor,24,1,2,False,normal,"{'nazgul': 1, 'gollum': 1, 'wormtongue': 1, 'balrog': 1, 'saruman': 1, 'gandalf': 1, 'boromir': 1, 'galadriel': 1}","['galadriel', 'gandalf', 'nazgul']","['boromir', 'balrog', 'wormtongue', 'gollum', 'saruman']"
Random_vs_Strategic,381,12880,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Mordor,17,6,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'nazgul': 1, 'gandalf': 1, 'balrog': 1}","['aragorn', 'balrog', 'gandalf']","['galadriel', 'saruman', 'nazgul', 'wormtongue', 'frodo']"
Random_vs_Strategic,382,12881,Random,Strategic,Strategic,Random,Strategic,Random,P2,Random,Random,P2,Rohan,18,0,3,False,normal,"{'sauron': 1, 'aragorn': 1, 'legolas': 1, 'gandalf': 1, 'wormtongue': 1}","['galadriel', 'boromir', 'gandalf', 'sauron', 'frodo']","['aragorn', 'legolas', 'wormtongue']"
Random_vs_Strategic,383,12882,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Rohan,17,4,0,False,normal,"{'legolas': 1, 'gollum': 1, 'gandalf': 1, 'balrog': 1, 'aragorn': 1}","['gollum', 'legolas', 'nazgul', 'aragorn']","['galadriel', 'gandalf', 'balrog', 'frodo']"
Random_vs_Strategic,384,12883,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Gondor,15,0,3,False,normal,"{'boromir': 1, 'wormtongue': 1, 'legolas': 1, 'frodo': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'boromir', 'gandalf', 'balrog', 'wormtongue', 'legolas']","['sauron', 'frodo']"
Random_vs_Strategic,385,12884,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,20,5,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'gollum': 1, 'legolas': 1, 'aragorn': 1, 'boromir': 1, 'balrog': 1}","['boromir', 'legolas', 'aragorn']","['balrog', 'sauron', 'nazgul', 'frodo', 'gollum']"
Random_vs_Strategic,386,12885,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Rohan,18,0,6,False,normal,"{'saruman': 1, 'gollum': 1, 'sauron': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'boromir': 1, 'balrog': 1}","['balrog', 'saruman', 'gollum']","['boromir', 'legolas', 'aragorn', 'sauron', 'nazgul']"
Random_vs_Strategic,387,12886,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Gondor,17,2,0,False,normal,"{'sauron': 1, 'legolas': 1, 'gollum': 1, 'gandalf': 1, 'frodo': 1, 'saruman': 1, 'aragorn': 1}","['saruman', 'aragorn', 'frodo']","['boromir', 'gandalf', 'sauron', 'legolas', 'gollum']"
Random_vs_Strategic,388,12887,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P2,Rohan,9,0,6,False,normal,"{'wormtongue': 1, 'saruman': 1, 'balrog': 1, 'legolas': 1, 'gollum': 1}","['boromir', 'gandalf', 'balrog', 'saruman', 'legolas', 'gollum']","['sauron', 'wormtongue']"
Random_vs_Strategic,389,12888,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P2,Shire,20,3,1,False,normal,"{'saruman': 1, 'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1, 'gollum': 1, 'galadriel': 1}","['galadriel', 'balrog', 'gollum']","['boromir', 'saruman', 'nazgul', 'wormtongue', 'legolas']"
Random_vs_Strategic,390,12889,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Mordor,15,0,3,False,normal,"{'aragorn': 1, 'boromir': 1, 'legolas': 1, 'nazgul': 1, 'balrog': 1, 'gollum': 1}","['boromir', 'gandalf', 'frodo', 'aragorn']","['legolas', 'balrog', 'nazgul', 'gollum']"
Random_vs_Strategic,391,12890,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Gondor,19,4,0,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'frodo': 1, 'gandalf': 1, 'saruman': 1, 'boromir': 1}","['saruman', 'frodo', 'aragorn', 'nazgul']","['galadriel', 'boromir', 'gandalf', 'wormtongue']"
Random_vs_Strategic,392,12891,Random,Strategic,Strategic,Random,Strategic,Random,P1,Strategic,Strategic,P1,Shire,20,0,4,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'sauron': 1, 'galadriel': 1, 'legolas': 1, 'gandalf': 1, 'balrog': 1}","['boromir', 'gandalf', 'balrog', 'wormtongue', 'aragorn']","['sauron', 'galadriel', 'legolas']"
Random_vs_Strategic,393,12892,Random,Strategic,Random,Strategic,Random,Strategic,P2,Strategic,Strategic,P1,Shire,10,6,0,False,normal,"{'sauron': 1, 'saruman': 1, 'balrog': 1}","['aragorn', 'legolas', 'nazgul']","['galadriel', 'balrog', 'sauron', 'saruman', 'frodo']"
